timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-08-20T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-08-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-20T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-21T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.00011,0.00033
2020-08-21T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.00048,0.00144
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-08-21T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-08-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-21T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.000141,0.00042300000000000004
2020-08-22T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-22T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-08-22T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-08-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-22T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-23T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-23T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-08-23T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-08-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-23T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-24T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-24T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.000784,0.002352
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-08-24T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-08-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-24T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.000271,0.0008129999999999999
2020-08-25T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.000367,0.001101
2020-08-25T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.000106,0.00031800000000000003
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-08-25T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-08-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-25T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-26T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-08-26T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.000209,0.0006270000000000001
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
